,tiff_file,layer_name,x_pixel,y_pixel,original_image,x_pixel_end,y_pixel_end
40530,StitchMICE_OHco16_3_1104_CP_FINAL_832_832_7.tif,02 Moulted,740.0,396.0,StitchMICE_OHco16_3_1104_CP_FINAL.tif,800.0,456.0
61697,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_8.tif,01 Whitecoats,136.0,410.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,196.0,470.0
61698,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_8.tif,01 Whitecoats,242.0,390.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,302.0,450.0
61699,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_8.tif,01 Whitecoats,428.0,387.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,488.0,447.0
61988,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_8.tif,02 Moulted,774.0,595.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,834.0,655.0
61694,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_9.tif,01 Whitecoats,397.0,743.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,457.0,803.0
61984,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_9.tif,02 Moulted,165.0,280.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,225.0,340.0
61639,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_10.tif,01 Whitecoats,595.0,429.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,655.0,489.0
61628,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_11.tif,01 Whitecoats,762.0,535.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,822.0,595.0
61596,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_12.tif,01 Whitecoats,492.0,409.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,552.0,469.0
61597,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_12.tif,01 Whitecoats,247.0,518.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,307.0,578.0
61598,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_12.tif,01 Whitecoats,476.0,611.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,536.0,671.0
61599,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_12.tif,01 Whitecoats,97.0,736.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,157.0,796.0
61629,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_12.tif,01 Whitecoats,141.0,134.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,201.0,194.0
61630,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_12.tif,01 Whitecoats,419.0,131.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,479.0,191.0
61952,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_12.tif,02 Moulted,634.0,800.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,694.0,860.0
61960,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_12.tif,02 Moulted,225.0,17.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,285.0,77.0
61589,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_13.tif,01 Whitecoats,435.0,654.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,495.0,714.0
61606,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_13.tif,01 Whitecoats,616.0,97.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,676.0,157.0
61607,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_13.tif,01 Whitecoats,321.0,431.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,381.0,491.0
62042,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_13.tif,03 Dead Pups,576.0,393.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,636.0,453.0
61587,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_14.tif,01 Whitecoats,46.0,588.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,106.0,648.0
61561,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_22.tif,01 Whitecoats,380.0,657.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,440.0,717.0
61567,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_22.tif,01 Whitecoats,370.0,381.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,430.0,441.0
61942,StitchMICE_ORKfh16_3_1103_CP_FINAL_832_832_22.tif,02 Moulted,464.0,373.0,StitchMICE_ORKfh16_3_1103_CP_FINAL.tif,524.0,433.0
9171,StitchMICE_IHfl16_3_1012_CP_FINAL_832_832_18.tif,03 Dead Pups,169.0,771.0,StitchMICE_IHfl16_3_1012_CP_FINAL.tif,229.0,831.0
9208,StitchMICE_IHfl16_3_1012_CP_FINAL_832_832_18.tif,02 Moulted,416.0,270.0,StitchMICE_IHfl16_3_1012_CP_FINAL.tif,476.0,330.0
9348,StitchMICE_IHfl16_3_1012_CP_FINAL_832_832_19.tif,01 Whitecoats,-21.0,709.0,StitchMICE_IHfl16_3_1012_CP_FINAL.tif,39.0,769.0
9178,StitchMICE_IHfl16_3_1012_CP_FINAL_832_832_30.tif,02 Moulted,751.0,441.0,StitchMICE_IHfl16_3_1012_CP_FINAL.tif,811.0,501.0
84545,StitchMICE_ORKsf16_4_1129_CP_FINAL_832_832_37.tif,01 Whitecoats,790.0,368.0,StitchMICE_ORKsf16_4_1129_CP_FINAL.tif,850.0,428.0
84721,StitchMICE_ORKsf16_4_1129_CP_FINAL_832_832_37.tif,03 Dead Pups,764.0,458.0,StitchMICE_ORKsf16_4_1129_CP_FINAL.tif,824.0,518.0
84546,StitchMICE_ORKsf16_4_1129_CP_FINAL_832_832_38.tif,01 Whitecoats,-17.0,532.0,StitchMICE_ORKsf16_4_1129_CP_FINAL.tif,43.0,592.0
22570,StitchMICE_OHca16_2_1022_CP_FINAL_832_832_8.tif,02 Moulted,494.0,440.0,StitchMICE_OHca16_2_1022_CP_FINAL.tif,554.0,500.0
22592,StitchMICE_OHca16_2_1022_CP_FINAL_832_832_10.tif,06 Hg-Juveniles,498.0,162.0,StitchMICE_OHca16_2_1022_CP_FINAL.tif,558.0,222.0
79420,StitchMICE_ORKll16_4_1117_CP_FINAL_832_832_2.tif,02 Moulted,520.0,721.0,StitchMICE_ORKll16_4_1117_CP_FINAL.tif,580.0,781.0
79421,StitchMICE_ORKll16_4_1117_CP_FINAL_832_832_2.tif,02 Moulted,487.0,620.0,StitchMICE_ORKll16_4_1117_CP_FINAL.tif,547.0,680.0
79245,StitchMICE_ORKll16_4_1117_CP_FINAL_832_832_3.tif,01 Whitecoats,240.0,-22.0,StitchMICE_ORKll16_4_1117_CP_FINAL.tif,300.0,38.0
79419,StitchMICE_ORKll16_4_1117_CP_FINAL_832_832_3.tif,02 Moulted,453.0,744.0,StitchMICE_ORKll16_4_1117_CP_FINAL.tif,513.0,804.0
79228,StitchMICE_ORKll16_4_1117_CP_FINAL_832_832_4.tif,01 Whitecoats,719.0,761.0,StitchMICE_ORKll16_4_1117_CP_FINAL.tif,779.0,821.0
79230,StitchMICE_ORKll16_4_1117_CP_FINAL_832_832_4.tif,01 Whitecoats,515.0,520.0,StitchMICE_ORKll16_4_1117_CP_FINAL.tif,575.0,580.0
79456,StitchMICE_ORKll16_4_1117_CP_FINAL_832_832_6.tif,03 Dead Pups,152.0,419.0,StitchMICE_ORKll16_4_1117_CP_FINAL.tif,212.0,479.0
79382,StitchMICE_ORKll16_4_1117_CP_FINAL_832_832_7.tif,02 Moulted,41.0,68.0,StitchMICE_ORKll16_4_1117_CP_FINAL.tif,101.0,128.0
16584,StitchMICE_IHtr16_2_1001_CP_FINAL_832_832_5.tif,01 Whitecoats,670.0,306.0,StitchMICE_IHtr16_2_1001_CP_FINAL.tif,730.0,366.0
67512,StitchMICE_ORKlg16_1_1013_CP_FINAL_832_832_11.tif,01 Whitecoats,70.0,435.0,StitchMICE_ORKlg16_1_1013_CP_FINAL.tif,130.0,495.0
67543,StitchMICE_ORKlg16_1_1013_CP_FINAL_832_832_12.tif,06 Hg-Juveniles,690.0,71.0,StitchMICE_ORKlg16_1_1013_CP_FINAL.tif,750.0,131.0
60758,StitchMICE_ORKfh16_1_1013_CP_FINAL_832_832_8.tif,01 Whitecoats,765.0,624.0,StitchMICE_ORKfh16_1_1013_CP_FINAL.tif,825.0,684.0
60728,StitchMICE_ORKfh16_1_1013_CP_FINAL_832_832_23.tif,01 Whitecoats,223.0,-13.0,StitchMICE_ORKfh16_1_1013_CP_FINAL.tif,283.0,47.0
22832,StitchMICE_OHca16_4_1118_CP_FINAL_832_832_6.tif,06 Hg-Juveniles,776.0,550.0,StitchMICE_OHca16_4_1118_CP_FINAL.tif,836.0,610.0
22771,StitchMICE_OHca16_4_1118_CP_FINAL_832_832_7.tif,02 Moulted,500.0,313.0,StitchMICE_OHca16_4_1118_CP_FINAL.tif,560.0,373.0
22757,StitchMICE_OHca16_4_1118_CP_FINAL_832_832_8.tif,02 Moulted,142.0,-13.0,StitchMICE_OHca16_4_1118_CP_FINAL.tif,202.0,47.0
22758,StitchMICE_OHca16_4_1118_CP_FINAL_832_832_8.tif,02 Moulted,72.0,260.0,StitchMICE_OHca16_4_1118_CP_FINAL.tif,132.0,320.0
22752,StitchMICE_OHca16_4_1118_CP_FINAL_832_832_9.tif,02 Moulted,123.0,763.0,StitchMICE_OHca16_4_1118_CP_FINAL.tif,183.0,823.0
6583,StitchMICE_IHee16_4_1022_CP_FINAL_832_832_3.tif,02 Moulted,573.0,750.0,StitchMICE_IHee16_4_1022_CP_FINAL.tif,633.0,810.0
6754,StitchMICE_IHee16_4_1022_CP_FINAL_832_832_4.tif,06 Hg-Juveniles,802.0,54.0,StitchMICE_IHee16_4_1022_CP_FINAL.tif,862.0,114.0
6756,StitchMICE_IHee16_4_1022_CP_FINAL_832_832_4.tif,06 Hg-Juveniles,769.0,0.0,StitchMICE_IHee16_4_1022_CP_FINAL.tif,829.0,60.0
6757,StitchMICE_IHee16_4_1022_CP_FINAL_832_832_4.tif,06 Hg-Juveniles,723.0,37.0,StitchMICE_IHee16_4_1022_CP_FINAL.tif,783.0,97.0
6758,StitchMICE_IHee16_4_1022_CP_FINAL_832_832_4.tif,06 Hg-Juveniles,724.0,1.0,StitchMICE_IHee16_4_1022_CP_FINAL.tif,784.0,61.0
6759,StitchMICE_IHee16_4_1022_CP_FINAL_832_832_4.tif,06 Hg-Juveniles,794.0,-10.0,StitchMICE_IHee16_4_1022_CP_FINAL.tif,854.0,50.0
41309,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_10.tif,02 Moulted,613.0,146.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,673.0,206.0
41307,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_11.tif,02 Moulted,584.0,-2.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,644.0,58.0
41308,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_11.tif,02 Moulted,736.0,365.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,796.0,425.0
41071,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_12.tif,01 Whitecoats,138.0,196.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,198.0,256.0
41290,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_12.tif,02 Moulted,18.0,195.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,78.0,255.0
41420,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_12.tif,03 Dead Pups,552.0,27.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,612.0,87.0
41007,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_14.tif,01 Whitecoats,694.0,775.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,754.0,835.0
41015,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_14.tif,01 Whitecoats,184.0,676.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,244.0,736.0
41016,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_14.tif,01 Whitecoats,630.0,604.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,690.0,664.0
41269,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_14.tif,02 Moulted,397.0,18.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,457.0,78.0
41003,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_15.tif,01 Whitecoats,793.0,403.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,853.0,463.0
41256,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_15.tif,02 Moulted,5.0,444.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,65.0,504.0
41257,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_15.tif,02 Moulted,533.0,643.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,593.0,703.0
41258,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_15.tif,02 Moulted,101.0,735.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,161.0,795.0
41391,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_15.tif,03 Dead Pups,464.0,37.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,524.0,97.0
41392,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_15.tif,03 Dead Pups,416.0,177.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,476.0,237.0
41449,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_15.tif,09 Dead Hg-Adults,380.0,329.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,440.0,389.0
40975,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_16.tif,01 Whitecoats,239.0,295.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,299.0,355.0
40976,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_16.tif,01 Whitecoats,378.0,531.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,438.0,591.0
40977,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_16.tif,01 Whitecoats,753.0,662.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,813.0,722.0
41004,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_16.tif,01 Whitecoats,187.0,-27.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,247.0,33.0
41005,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_16.tif,01 Whitecoats,249.0,-19.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,309.0,41.0
40954,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_17.tif,01 Whitecoats,218.0,577.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,278.0,637.0
40955,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_17.tif,01 Whitecoats,296.0,797.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,356.0,857.0
41212,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_18.tif,02 Moulted,183.0,760.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,243.0,820.0
41213,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_18.tif,02 Moulted,617.0,715.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,677.0,775.0
41219,StitchMICE_OHga16_2_1022_CP_FINAL_832_832_18.tif,02 Moulted,481.0,136.0,StitchMICE_OHga16_2_1022_CP_FINAL.tif,541.0,196.0
47036,StitchMICE_OHsh16_3_1104_CP_FINAL_832_832_24.tif,01 Whitecoats,569.0,660.0,StitchMICE_OHsh16_3_1104_CP_FINAL.tif,629.0,720.0
47037,StitchMICE_OHsh16_3_1104_CP_FINAL_832_832_24.tif,01 Whitecoats,649.0,784.0,StitchMICE_OHsh16_3_1104_CP_FINAL.tif,709.0,844.0
47050,StitchMICE_OHsh16_3_1104_CP_FINAL_832_832_24.tif,01 Whitecoats,659.0,445.0,StitchMICE_OHsh16_3_1104_CP_FINAL.tif,719.0,505.0
47040,StitchMICE_OHsh16_3_1104_CP_FINAL_832_832_25.tif,01 Whitecoats,19.0,354.0,StitchMICE_OHsh16_3_1104_CP_FINAL.tif,79.0,414.0
47042,StitchMICE_OHsh16_3_1104_CP_FINAL_832_832_25.tif,01 Whitecoats,549.0,659.0,StitchMICE_OHsh16_3_1104_CP_FINAL.tif,609.0,719.0
47043,StitchMICE_OHsh16_3_1104_CP_FINAL_832_832_25.tif,01 Whitecoats,788.0,638.0,StitchMICE_OHsh16_3_1104_CP_FINAL.tif,848.0,698.0
47044,StitchMICE_OHsh16_3_1104_CP_FINAL_832_832_25.tif,01 Whitecoats,782.0,422.0,StitchMICE_OHsh16_3_1104_CP_FINAL.tif,842.0,482.0
47045,StitchMICE_OHsh16_3_1104_CP_FINAL_832_832_25.tif,01 Whitecoats,663.0,107.0,StitchMICE_OHsh16_3_1104_CP_FINAL.tif,723.0,167.0
47239,StitchMICE_OHsh16_3_1104_CP_FINAL_832_832_25.tif,02 Moulted,417.0,438.0,StitchMICE_OHsh16_3_1104_CP_FINAL.tif,477.0,498.0
47372,StitchMICE_OHsh16_3_1104_CP_FINAL_832_832_25.tif,03 Dead Pups,379.0,168.0,StitchMICE_OHsh16_3_1104_CP_FINAL.tif,439.0,228.0
83844,StitchMICE_ORKru16_3_1103_CP_FINAL_832_832_15.tif,01 Whitecoats,427.0,214.0,StitchMICE_ORKru16_3_1103_CP_FINAL.tif,487.0,274.0
7004,StitchMICE_IHei16_4_1022_CP_FINAL_832_832_5.tif,02 Moulted,514.0,489.0,StitchMICE_IHei16_4_1022_CP_FINAL.tif,574.0,549.0
7003,StitchMICE_IHei16_4_1022_CP_FINAL_832_832_6.tif,02 Moulted,282.0,264.0,StitchMICE_IHei16_4_1022_CP_FINAL.tif,342.0,324.0
8971,StitchMICE_IHfl16_2_1001_CP_FINAL_832_832_9.tif,01 Whitecoats,287.0,236.0,StitchMICE_IHfl16_2_1001_CP_FINAL.tif,347.0,296.0
9023,StitchMICE_IHfl16_2_1001_CP_FINAL_832_832_9.tif,01 Whitecoats,792.0,100.0,StitchMICE_IHfl16_2_1001_CP_FINAL.tif,852.0,160.0
9088,StitchMICE_IHfl16_2_1001_CP_FINAL_832_832_15.tif,01 Whitecoats,131.0,316.0,StitchMICE_IHfl16_2_1001_CP_FINAL.tif,191.0,376.0
9090,StitchMICE_IHfl16_2_1001_CP_FINAL_832_832_15.tif,01 Whitecoats,517.0,672.0,StitchMICE_IHfl16_2_1001_CP_FINAL.tif,577.0,732.0
8958,StitchMICE_IHfl16_2_1001_CP_FINAL_832_832_26.tif,02 Moulted,437.0,743.0,StitchMICE_IHfl16_2_1001_CP_FINAL.tif,497.0,803.0
9139,StitchMICE_IHfl16_2_1001_CP_FINAL_832_832_27.tif,01 Whitecoats,-22.0,541.0,StitchMICE_IHfl16_2_1001_CP_FINAL.tif,38.0,601.0
50070,StitchMICE_ORKau16_4_1117_CP_FINAL_832_832_36.tif,01 Whitecoats,724.0,333.0,StitchMICE_ORKau16_4_1117_CP_FINAL.tif,784.0,393.0
50063,StitchMICE_ORKau16_4_1117_CP_FINAL_832_832_38.tif,01 Whitecoats,206.0,521.0,StitchMICE_ORKau16_4_1117_CP_FINAL.tif,266.0,581.0
50064,StitchMICE_ORKau16_4_1117_CP_FINAL_832_832_38.tif,01 Whitecoats,458.0,37.0,StitchMICE_ORKau16_4_1117_CP_FINAL.tif,518.0,97.0
50056,StitchMICE_ORKau16_4_1117_CP_FINAL_832_832_39.tif,01 Whitecoats,62.0,687.0,StitchMICE_ORKau16_4_1117_CP_FINAL.tif,122.0,747.0
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_0.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_1.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_2.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_3.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_4.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_5.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_6.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_7.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_8.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_9.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_10.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_11.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
79668,StitchMICE_ORKlo16_4_1117_CP_FINAL_832_832_12.tif,,,,StitchMICE_ORKlo16_4_1117_CP_FINAL.tif,,
40450,StitchMICE_OHco16_2_1022_CP_FINAL_832_832_6.tif,01 Whitecoats,4.0,591.0,StitchMICE_OHco16_2_1022_CP_FINAL.tif,64.0,651.0
40452,StitchMICE_OHco16_2_1022_CP_FINAL_832_832_6.tif,01 Whitecoats,110.0,362.0,StitchMICE_OHco16_2_1022_CP_FINAL.tif,170.0,422.0
40448,StitchMICE_OHco16_2_1022_CP_FINAL_832_832_7.tif,01 Whitecoats,236.0,241.0,StitchMICE_OHco16_2_1022_CP_FINAL.tif,296.0,301.0
40442,StitchMICE_OHco16_2_1022_CP_FINAL_832_832_12.tif,01 Whitecoats,25.0,498.0,StitchMICE_OHco16_2_1022_CP_FINAL.tif,85.0,558.0
48218,StitchMICE_OHsm16_4_1118_CP_FINAL_832_832_9.tif,02 Moulted,597.0,216.0,StitchMICE_OHsm16_4_1118_CP_FINAL.tif,657.0,276.0
48117,StitchMICE_OHsm16_4_1118_CP_FINAL_832_832_10.tif,01 Whitecoats,244.0,196.0,StitchMICE_OHsm16_4_1118_CP_FINAL.tif,304.0,256.0
48144,StitchMICE_OHsm16_4_1118_CP_FINAL_832_832_11.tif,01 Whitecoats,607.0,371.0,StitchMICE_OHsm16_4_1118_CP_FINAL.tif,667.0,431.0
48145,StitchMICE_OHsm16_4_1118_CP_FINAL_832_832_11.tif,01 Whitecoats,618.0,680.0,StitchMICE_OHsm16_4_1118_CP_FINAL.tif,678.0,740.0
48259,StitchMICE_OHsm16_4_1118_CP_FINAL_832_832_11.tif,02 Moulted,236.0,332.0,StitchMICE_OHsm16_4_1118_CP_FINAL.tif,296.0,392.0
48141,StitchMICE_OHsm16_4_1118_CP_FINAL_832_832_12.tif,01 Whitecoats,4.0,778.0,StitchMICE_OHsm16_4_1118_CP_FINAL.tif,64.0,838.0
48143,StitchMICE_OHsm16_4_1118_CP_FINAL_832_832_12.tif,01 Whitecoats,42.0,566.0,StitchMICE_OHsm16_4_1118_CP_FINAL.tif,102.0,626.0
48258,StitchMICE_OHsm16_4_1118_CP_FINAL_832_832_12.tif,02 Moulted,311.0,553.0,StitchMICE_OHsm16_4_1118_CP_FINAL.tif,371.0,613.0
87932,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_7.tif,02 Moulted,625.0,38.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,685.0,98.0
87529,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_9.tif,01 Whitecoats,702.0,1.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,762.0,61.0
87911,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_9.tif,02 Moulted,134.0,92.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,194.0,152.0
87912,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_9.tif,02 Moulted,427.0,414.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,487.0,474.0
87913,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_9.tif,02 Moulted,616.0,381.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,676.0,441.0
87900,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_10.tif,02 Moulted,666.0,113.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,726.0,173.0
87894,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_11.tif,02 Moulted,295.0,144.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,355.0,204.0
87895,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_11.tif,02 Moulted,570.0,197.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,630.0,257.0
87896,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_11.tif,02 Moulted,395.0,692.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,455.0,752.0
87504,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_12.tif,01 Whitecoats,395.0,405.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,455.0,465.0
87495,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_13.tif,01 Whitecoats,740.0,339.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,800.0,399.0
87505,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_13.tif,01 Whitecoats,72.0,186.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,132.0,246.0
87857,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_13.tif,02 Moulted,458.0,359.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,518.0,419.0
87858,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_13.tif,02 Moulted,489.0,437.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,549.0,497.0
87859,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_13.tif,02 Moulted,421.0,339.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,481.0,399.0
87875,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_13.tif,02 Moulted,221.0,251.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,281.0,311.0
87497,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_14.tif,01 Whitecoats,403.0,39.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,463.0,99.0
87851,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_15.tif,02 Moulted,185.0,331.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,245.0,391.0
87461,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_16.tif,01 Whitecoats,662.0,82.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,722.0,142.0
87821,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_16.tif,02 Moulted,432.0,11.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,492.0,71.0
87810,StitchMICE_ORKsi16_5_1129_CP_FINAL_832_832_17.tif,02 Moulted,32.0,437.0,StitchMICE_ORKsi16_5_1129_CP_FINAL.tif,92.0,497.0
